Views,Date,Time
4500,2019-09-06,19:30
4500,2019-09-07,02:49
5200,2019-09-07,02:49
5200,2019-09-07,04:38
6500,2019-09-07,05:03
6800,2019-09-07,05:03
6500,2019-09-07,05:41
6400,2019-09-07,05:42
12800,2019-09-07,07:13
8800,2019-09-07,07:31
8600,2019-09-07,07:33
8700,2019-09-07,07:39
8500,2019-09-07,07:58
4500,2019-09-07,08:26
4600,2019-09-07,08:31
4700,2019-09-07,08:31
26200,2019-09-07,08:39
12800,2019-09-07,08:39
33700,2019-09-07,08:44
4300,2019-09-07,09:04
4800,2019-09-07,09:36
4100,2019-09-07,09:36
4300,2019-09-07,09:49
4800,2019-09-07,09:49
4100,2019-09-07,10:29
4300,2019-09-07,10:31
6100,2019-09-07,10:34
8500,2019-09-07,10:44
4100,2019-09-07,10:44
4100,2019-09-07,11:01
4000,2019-09-07,11:09
11400,2019-09-07,11:09
28200,2019-09-07,11:43
4400,2019-09-07,11:52
25900,2019-09-07,12:22
4100,2019-09-07,12:23
3700,2019-09-07,12:24
6500,2019-09-07,12:31
3700,2019-09-07,12:43
6500,2019-09-07,12:43
3600,2019-09-07,12:45
3600,2019-09-07,13:01
3500,2019-09-07,13:03
3200,2019-09-07,13:06
3000,2019-09-07,13:26
5500,2019-09-07,13:27
3000,2019-09-07,13:28
3000,2019-09-07,13:30
3100,2019-09-07,13:35
7000,2019-09-07,13:35
29600,2019-09-07,13:35
3800,2019-09-07,13:35
4800,2019-09-07,13:44
3800,2019-09-07,13:58
4800,2019-09-07,13:59
3900,2019-09-07,14:03
4000,2019-09-07,14:10
57800,2019-09-07,14:18
4200,2019-09-07,14:34
4600,2019-09-07,14:35
5200,2019-09-07,14:36
5100,2019-09-07,14:36
5400,2019-09-07,15:00
6600,2019-09-07,15:02
6100,2019-09-07,15:14
11900,2019-09-07,15:14
7300,2019-09-07,15:17
4800,2019-09-07,15:19
4500,2019-09-07,15:20
3800,2019-09-07,15:20
4500,2019-09-07,15:27
3800,2019-09-07,15:33
3800,2019-09-07,15:34
3600,2019-09-07,15:41
3300,2019-09-07,15:42
3400,2019-09-07,15:43
3300,2019-09-07,15:46
3100,2019-09-07,15:48
3200,2019-09-07,15:52
3100,2019-09-07,15:59
7600,2019-09-07,16:01
3100,2019-09-07,16:05
4600,2019-09-07,16:11
3100,2019-09-07,16:17
3200,2019-09-07,16:21
37700,2019-09-07,18:03
3700,2019-09-07,18:08
6800,2019-09-07,18:10
3400,2019-09-07,18:39
26500,2019-09-07,18:40
27200,2019-09-07,18:50
3500,2019-09-07,19:12
3700,2019-09-07,20:18
3500,2019-09-07,20:20
11000,2019-09-08,04:35
4000,2019-09-08,04:37
4000,2019-09-08,04:49
3500,2019-09-08,04:50
3100,2019-09-08,05:35
3100,2019-09-08,05:37
3000,2019-09-08,05:37
3000,2019-09-08,05:37
3000,2019-09-08,05:41
2900,2019-09-08,05:47
2800,2019-09-08,05:49
2700,2019-09-08,05:52
2900,2019-09-08,05:58
16400,2019-09-08,06:02
2800,2019-09-08,06:11
2800,2019-09-08,06:19
3400,2019-09-08,06:11
20400,2019-09-08,06:19
5500,2019-09-08,06:23
3100,2019-09-08,06:25
3200,2019-09-08,06:26
3600,2019-09-08,06:34
3300,2019-09-08,06:50
3400,2019-09-08,06:59
3600,2019-09-08,07:00
3200,2019-09-08,07:01
3200,2019-09-08,07:07
3800,2019-09-08,07:11
4300,2019-09-08,07:12
9400,2019-09-08,07:12
4500,2019-09-08,07:29
4300,2019-09-08,07:51
4400,2019-09-08,08:00
4300,2019-09-08,08:03
3800,2019-09-08,08:07
3200,2019-09-08,08:15
3300,2019-09-08,08:15
3500,2019-09-08,08:18
20800,2019-09-08,08:25
3300,2019-09-08,08:25
21300,2019-09-08,08:27
3500,2019-09-08,08:30
6400,2019-09-08,08:34
3500,2019-09-08,08:40
4400,2019-09-08,08:45
4400,2019-09-08,08:47
4400,2019-09-08,08:49
5200,2019-09-08,09:00
7600,2019-09-08,09:00
9100,2019-09-08,09:05
8400,2019-09-08,09:10
5600,2019-09-08,09:17
30500,2019-09-08,09:25
6500,2019-09-08,09:27
6000,2019-09-08,09:48
5600,2019-09-08,09:56
7300,2019-09-08,09:48
5900,2019-09-08,09:56
5100,2019-09-08,09:58
24600,2019-09-08,09:58
26000,2019-09-08,10:00
7900,2019-09-08,10:07
4300,2019-09-08,10:09
4900,2019-09-08,10:09
4900,2019-09-08,10:11
3700,2019-09-08,10:19
3400,2019-09-08,10:20
3200,2019-09-08,10:21
3100,2019-09-08,10:23
3600,2019-09-08,10:24
3100,2019-09-08,10:24
3300,2019-09-08,10:32
3200,2019-09-08,10:38
14100,2019-09-08,10:39
3300,2019-09-08,10:39
3100,2019-09-08,10:40
3100,2019-09-08,10:38
3100,2019-09-08,10:39
6400,2019-09-08,10:39
2700,2019-09-08,10:40
2700,2019-09-08,10:50
2900,2019-09-08,10:58
2900,2019-09-08,11:00
3000,2019-09-08,11:00
3000,2019-09-08,11:01
3200,2019-09-08,11:04
3000,2019-09-08,11:08
3300,2019-09-08,11:11
3200,2019-09-08,11:16
3100,2019-09-08,11:19
3000,2019-09-08,11:22
3600,2019-09-08,11:29
6700,2019-09-08,11:38
3500,2019-09-08,11:38
3100,2019-09-08,11:45
3400,2019-09-08,11:46
3500,2019-09-08,11:51
3900,2019-09-08,11:58
10800,2019-09-08,12:05
35500,2019-09-08,12:12
4900,2019-09-08,12:12
27200,2019-09-08,12:16
4800,2019-09-08,12:17
5100,2019-09-08,12:19
5200,2019-09-08,12:20
5400,2019-09-08,12:22
5300,2019-09-08,12:28
5100,2019-09-08,12:28
5100,2019-09-08,12:28
4800,2019-09-08,12:30
37200,2019-09-08,12:31
4700,2019-09-08,12:32
4500,2019-09-08,12:35
19800,2019-09-08,12:38
5000,2019-09-08,12:39
4100,2019-09-08,12:40
5000,2019-09-08,12:47
4100,2019-09-08,12:54
5800,2019-09-08,12:57
5500,2019-09-08,13:03
4000,2019-09-08,13:05
3800,2019-09-08,13:06
3800,2019-09-08,13:11
3500,2019-09-08,13:19
3500,2019-09-08,13:27
3800,2019-09-08,13:30
3300,2019-09-08,13:30
3200,2019-09-08,13:30
3200,2019-09-08,13:32
3200,2019-09-08,13:33
3200,2019-09-08,13:41
3300,2019-09-08,13:48
4600,2019-09-08,13:51
6100,2019-09-08,14:01
3400,2019-09-08,14:04
33300,2019-09-08,14:19
3400,2019-09-08,14:04
17400,2019-09-08,14:19
4600,2019-09-08,14:31
3500,2019-09-08,14:33
3400,2019-09-08,14:34
3300,2019-09-08,14:40
3500,2019-09-08,14:49
3400,2019-09-08,14:49
3300,2019-09-08,14:57
16100,2019-09-08,14:59
3600,2019-09-08,15:00
3200,2019-09-08,15:08
3200,2019-09-08,15:14
3100,2019-09-08,15:15
20500,2019-09-08,15:15
14600,2019-09-08,15:17
14600,2019-09-08,15:25
12700,2019-09-08,15:26
3100,2019-09-08,15:27
3000,2019-09-08,15:27
14000,2019-09-08,15:27
2900,2019-09-08,15:30
2800,2019-09-08,15:31
2900,2019-09-08,15:32
3000,2019-09-08,15:32
5200,2019-09-08,15:37
14900,2019-09-08,15:38
3900,2019-09-08,15:47
3900,2019-09-08,15:55
3100,2019-09-08,15:57
3200,2019-09-08,16:13
3100,2019-09-08,16:20
3000,2019-09-08,16:25
3000,2019-09-08,16:48
2800,2019-09-08,16:52
2800,2019-09-08,17:12
3000,2019-09-08,17:17
2700,2019-09-08,17:17
12600,2019-09-08,18:29
12500,2019-09-08,18:34
2600,2019-09-08,18:29
26600,2019-09-08,18:34
2600,2019-09-08,18:35
3000,2019-09-08,18:35
3100,2019-09-08,18:38
15700,2019-09-08,18:40
3200,2019-09-08,19:21
3300,2019-09-08,19:49
3300,2019-09-08,19:59
4400,2019-09-08,21:20
4100,2019-09-09,06:27
3500,2019-09-09,06:27
14500,2019-09-09,10:31
31600,2019-09-09,17:41
3800,2019-09-09,17:45
6500,2019-09-10,04:41
6500,2019-09-10,05:02
63200,2019-09-10,05:07
4600,2019-09-10,05:10
4500,2019-09-10,06:18
4500,2019-09-10,05:10
4500,2019-09-10,06:18
5400,2019-09-10,06:31
5800,2019-09-10,07:43
42000,2019-09-10,11:27
4700,2019-09-10,14:14
4700,2019-09-10,14:14
4700,2019-09-10,16:09
4400,2019-09-10,16:11
4000,2019-09-10,16:45
3800,2019-09-10,16:45
3700,2019-09-11,07:30
3700,2019-09-11,12:07
3700,2019-09-11,12:07
4000,2019-09-11,13:01
32000,2019-09-11,14:56
34000,2019-09-11,16:34
4300,2019-09-11,16:50
19200,2019-09-11,21:00
4500,2019-09-11,21:00
4700,2019-09-12,00:21
19200,2019-09-12,10:59
4500,2019-09-12,11:01
4700,2019-09-12,11:05
4700,2019-09-12,13:01
4800,2019-09-12,15:05
4700,2019-09-12,16:26
4300,2019-09-13,00:55
4400,2019-09-13,00:55
4300,2019-09-13,00:58
5500,2019-09-13,03:21
5800,2019-09-13,05:11
60900,2019-09-13,06:07
17200,2019-09-13,06:58
6200,2019-09-13,07:38
6900,2019-09-13,07:47
6300,2019-09-13,07:56
5800,2019-09-13,07:58
5700,2019-09-13,08:34
5300,2019-09-13,08:34
5600,2019-09-13,09:51
5300,2019-09-13,09:53
5100,2019-09-13,09:54
37200,2019-09-13,11:34
5000,2019-09-13,11:35
5000,2019-09-13,11:36
28600,2019-09-13,11:39
5200,2019-09-13,13:49
5100,2019-09-13,13:51
5300,2019-09-13,14:21
5300,2019-09-13,14:22
15800,2019-09-13,15:16
5400,2019-09-13,17:42
8400,2019-09-13,17:44
39800,2019-09-13,17:58
25300,2019-09-14,05:28
7300,2019-09-14,06:05
28000,2019-09-14,06:24
24200,2019-09-14,06:50
28700,2019-09-14,06:50
38200,2019-09-14,06:50
6300,2019-09-14,07:29
32500,2019-09-14,07:31
7700,2019-09-14,07:35
8000,2019-09-14,07:47
9300,2019-09-14,07:59
8800,2019-09-14,08:00
8400,2019-09-14,08:04
13600,2019-09-14,08:07
8500,2019-09-14,08:26
9400,2019-09-14,08:37
39200,2019-09-14,08:38
10800,2019-09-14,08:38
11500,2019-09-14,08:49
12400,2019-09-14,08:49
9900,2019-09-14,08:56
10200,2019-09-14,09:01
10400,2019-09-14,09:03
25600,2019-09-14,09:04
8600,2019-09-14,09:04
6900,2019-09-14,09:05
6700,2019-09-14,09:23
7200,2019-09-14,09:43
7200,2019-09-14,09:44
5900,2019-09-14,09:59
22300,2019-09-14,10:04
7500,2019-09-14,10:05
5700,2019-09-14,10:31
6200,2019-09-14,10:51
5800,2019-09-14,10:53
22500,2019-09-14,11:42
5600,2019-09-14,13:11
5500,2019-09-14,13:11
5400,2019-09-14,13:12
4800,2019-09-14,13:14
6100,2019-09-14,13:20
26400,2019-09-14,14:05
8000,2019-09-14,18:40
5100,2019-09-14,18:44
37100,2019-09-14,18:54
5200,2019-09-14,18:54
5200,2019-09-14,18:55
6400,2019-09-14,20:00
6400,2019-09-14,20:00
6700,2019-09-15,01:22
5200,2019-09-15,01:52
5100,2019-09-15,02:01
4400,2019-09-15,05:18
11100,2019-09-15,05:18
4500,2019-09-15,05:43
4600,2019-09-15,06:11
5700,2019-09-15,06:27
4000,2019-09-15,06:40
5400,2019-09-15,06:41
14200,2019-09-15,06:42
17300,2019-09-15,06:43
14200,2019-09-15,06:57
17300,2019-09-15,07:00
4100,2019-09-15,07:00
5200,2019-09-15,07:17
4300,2019-09-15,07:19
4700,2019-09-15,07:24
19200,2019-09-15,07:27
5200,2019-09-15,07:49
6500,2019-09-15,07:50
5000,2019-09-15,08:05
5000,2019-09-15,08:05
8800,2019-09-15,08:07
34000,2019-09-15,08:18
22800,2019-09-15,08:19
8500,2019-09-15,08:32
10300,2019-09-15,08:34
10300,2019-09-15,08:34
6700,2019-09-15,08:40
7000,2019-09-15,08:42
41200,2019-09-15,08:50
20000,2019-09-15,08:50
27900,2019-09-15,08:53
6500,2019-09-15,08:57
6700,2019-09-15,08:53
7100,2019-09-15,08:57
6400,2019-09-15,08:57
6200,2019-09-15,08:58
7200,2019-09-15,09:07
6200,2019-09-15,09:08
5400,2019-09-15,09:08
5300,2019-09-15,09:09
6000,2019-09-15,09:11
39000,2019-09-15,09:20
10200,2019-09-15,09:22
10200,2019-09-15,09:23
6900,2019-09-15,09:25
6900,2019-09-15,09:26
6600,2019-09-15,09:27
6600,2019-09-15,09:27
6800,2019-09-15,09:29
5700,2019-09-15,09:29
35800,2019-09-15,09:32
11300,2019-09-15,09:32
6100,2019-09-15,09:33
7200,2019-09-15,09:37
5600,2019-09-15,09:38
26500,2019-09-15,09:42
60000,2019-09-15,09:44
42200,2019-09-15,09:44
26600,2019-09-15,09:45
42200,2019-09-15,09:47
26600,2019-09-15,09:47
5600,2019-09-15,09:49
5700,2019-09-15,09:50
6100,2019-09-15,09:55
5800,2019-09-15,09:55
5800,2019-09-15,09:56
5800,2019-09-15,09:56
10300,2019-09-15,09:57
5300,2019-09-15,09:57
10600,2019-09-15,09:59
4300,2019-09-15,10:02
10900,2019-09-15,10:02
4300,2019-09-15,10:04
4500,2019-09-15,10:06
4500,2019-09-15,10:13
4500,2019-09-15,10:22
5300,2019-09-15,10:22
5100,2019-09-15,10:23
4900,2019-09-15,10:24
7500,2019-09-15,10:30
4900,2019-09-15,10:35
4800,2019-09-15,10:36
32800,2019-09-15,10:48
5100,2019-09-15,10:48
6100,2019-09-15,10:54
6700,2019-09-15,11:11
5900,2019-09-15,11:17
6000,2019-09-15,11:18
8300,2019-09-15,11:25
6000,2019-09-15,11:29
8300,2019-09-15,11:29
6000,2019-09-15,11:33
5400,2019-09-15,11:33
5100,2019-09-15,11:34
4400,2019-09-15,11:34
4200,2019-09-15,11:34
4000,2019-09-15,11:40
37500,2019-09-15,11:41
4700,2019-09-15,11:41
4200,2019-09-15,11:41
4900,2019-09-15,11:46
3900,2019-09-15,11:46
16300,2019-09-15,11:52
3800,2019-09-15,11:54
3900,2019-09-15,11:54
3900,2019-09-15,11:55
3900,2019-09-15,11:58
3900,2019-09-15,12:00
4000,2019-09-15,12:03
7000,2019-09-15,12:03
5700,2019-09-15,12:08
4000,2019-09-15,12:18
3400,2019-09-15,12:18
3400,2019-09-15,12:19
3300,2019-09-15,12:48
3300,2019-09-15,12:48
3400,2019-09-15,12:50
3200,2019-09-15,13:12
5200,2019-09-15,13:12
3300,2019-09-15,13:17
3100,2019-09-15,13:27
5600,2019-09-15,13:28
8400,2019-09-15,13:33
20300,2019-09-15,13:41
3500,2019-09-15,13:42
16300,2019-09-15,13:44
3400,2019-09-15,13:52
3200,2019-09-15,13:59
3200,2019-09-15,14:12
3200,2019-09-15,14:22
3300,2019-09-15,14:28
3200,2019-09-15,14:40
3600,2019-09-15,14:40
18900,2019-09-15,14:41
17900,2019-09-15,14:47
3300,2019-09-15,14:48
3900,2019-09-15,14:48
3300,2019-09-15,14:48
3300,2019-09-15,14:51
9700,2019-09-15,14:51
5100,2019-09-15,14:53
12400,2019-09-15,14:54
27200,2019-09-15,15:04
3500,2019-09-15,15:04
3500,2019-09-15,15:13
3500,2019-09-15,15:20
3800,2019-09-15,15:25
5200,2019-09-15,15:28
19000,2019-09-15,15:28
8500,2019-09-15,15:56
6500,2019-09-15,15:57
4300,2019-09-15,17:05
4300,2019-09-15,17:05
4200,2019-09-15,17:17
4200,2019-09-15,17:59
4200,2019-09-15,17:59
4100,2019-09-15,18:00
4000,2019-09-15,18:03
4100,2019-09-15,18:09
4100,2019-09-15,18:26
11900,2019-09-16,04:12
13700,2019-09-16,06:16
4000,2019-09-17,01:47
20200,2019-09-17,04:54
6200,2019-09-17,04:59
30500,2019-09-17,06:07
3800,2019-09-17,06:14
4400,2019-09-17,07:18
3800,2019-09-17,07:31
14200,2019-09-17,07:56
3800,2019-09-17,07:18
3800,2019-09-17,07:31
3900,2019-09-17,07:56
3600,2019-09-17,07:58
4600,2019-09-17,10:46
5300,2019-09-17,11:41
4500,2019-09-17,22:14
3800,2019-09-18,04:50
3900,2019-09-18,04:50
3800,2019-09-18,05:47
5700,2019-09-18,07:19
5000,2019-09-18,07:22
7200,2019-09-18,08:35
5900,2019-09-18,11:53
4900,2019-09-18,13:19
4700,2019-09-18,13:21
7000,2019-09-18,13:26
4800,2019-09-18,13:28
5400,2019-09-18,13:29
5800,2019-09-18,13:30
5900,2019-09-18,13:30
5900,2019-09-18,13:31
4400,2019-09-18,13:42
4500,2019-09-18,13:44
4200,2019-09-18,16:15
5500,2019-09-18,16:17
5700,2019-09-18,16:19
4300,2019-09-18,16:19
4000,2019-09-18,16:22
5000,2019-09-18,17:08
3900,2019-09-18,17:09
3800,2019-09-18,17:11
3600,2019-09-18,18:16
5900,2019-09-19,04:48
22800,2019-09-19,04:49
3800,2019-09-19,04:50
15800,2019-09-19,05:30
3500,2019-09-19,05:46
9800,2019-09-19,06:34
3400,2019-09-19,06:34
3400,2019-09-19,06:35
17000,2019-09-19,07:29
24800,2019-09-19,07:48
3200,2019-09-19,07:50
3200,2019-09-19,11:49
3300,2019-09-19,11:54
16400,2019-09-19,18:19
3500,2019-09-19,18:32
57400,2019-09-20,06:12
6100,2019-09-20,06:12
3500,2019-09-20,06:13
4100,2019-09-20,07:20
3600,2019-09-20,07:26
3400,2019-09-20,16:57
15000,2019-09-20,17:14
3600,2019-09-20,17:47
4200,2019-09-20,17:52
3800,2019-09-20,17:56
3900,2019-09-20,17:56
3900,2019-09-20,18:01
5000,2019-09-20,20:02
18800,2019-09-21,01:09
4800,2019-09-21,01:11
11200,2019-09-21,02:07
5800,2019-09-21,06:12
5000,2019-09-21,06:12
4500,2019-09-21,06:12
43300,2019-09-21,06:12
4200,2019-09-21,07:03
4200,2019-09-21,07:04
4200,2019-09-21,07:07
4600,2019-09-21,07:09
3900,2019-09-21,07:09
7800,2019-09-21,07:20
4000,2019-09-21,07:32
4700,2019-09-21,07:32
4800,2019-09-21,07:40
4300,2019-09-21,07:41
5700,2019-09-21,07:32
4700,2019-09-21,07:40
4600,2019-09-21,07:41
5400,2019-09-21,07:44
4400,2019-09-21,07:55
4300,2019-09-21,07:56
5300,2019-09-21,08:00
5300,2019-09-21,08:00
5200,2019-09-21,08:06
5500,2019-09-21,08:08
5700,2019-09-21,08:11
5600,2019-09-21,08:15
5000,2019-09-21,08:18
5100,2019-09-21,08:18
5100,2019-09-21,08:19
5300,2019-09-21,08:39
6700,2019-09-21,08:42
9400,2019-09-21,08:43
5500,2019-09-21,08:43
37400,2019-09-21,08:43
5400,2019-09-21,08:42
9900,2019-09-21,08:43
4600,2019-09-21,08:43
10500,2019-09-21,08:43
3900,2019-09-21,08:44
3700,2019-09-21,08:46
3700,2019-09-21,09:05
3600,2019-09-21,09:07
3700,2019-09-21,09:08
4300,2019-09-21,09:08
4200,2019-09-21,09:08
4100,2019-09-21,09:09
4100,2019-09-21,09:09
24700,2019-09-21,09:12
14100,2019-09-21,09:12
4100,2019-09-21,09:13
9300,2019-09-21,09:21
4100,2019-09-21,09:23
4300,2019-09-21,09:25
4400,2019-09-21,09:40
4500,2019-09-21,09:25
4500,2019-09-21,09:40
5000,2019-09-21,09:43
5100,2019-09-21,09:56
5100,2019-09-21,10:01
7900,2019-09-21,10:03
9100,2019-09-21,10:09
17100,2019-09-21,10:12
9300,2019-09-21,10:41
9300,2019-09-21,10:44
10400,2019-09-21,10:44
9600,2019-09-21,11:04
9200,2019-09-21,11:45
7600,2019-09-21,11:51
9600,2019-09-21,12:10
11100,2019-09-21,12:28
8100,2019-09-21,12:37
9600,2019-09-21,13:02
8400,2019-09-21,13:16
8000,2019-09-21,13:24
8000,2019-09-21,13:16
21700,2019-09-21,13:24
8200,2019-09-21,13:26
21700,2019-09-21,13:36
8200,2019-09-21,13:36
58900,2019-09-21,13:44
8100,2019-09-21,13:46
8700,2019-09-21,13:46
8800,2019-09-21,13:50
9200,2019-09-21,13:50
9200,2019-09-21,13:52
34200,2019-09-21,13:53
11300,2019-09-21,13:53
11800,2019-09-21,14:00
19800,2019-09-21,14:04
11400,2019-09-21,14:07
10800,2019-09-21,14:08
38200,2019-09-21,14:08
31500,2019-09-21,14:08
12800,2019-09-21,14:14
42000,2019-09-21,14:15
10800,2019-09-21,14:20
10800,2019-09-21,14:20
11600,2019-09-21,14:26
16700,2019-09-21,14:31
15800,2019-09-21,14:31
12300,2019-09-21,14:33
11700,2019-09-21,14:35
10500,2019-09-21,14:37
9600,2019-09-21,14:55
14000,2019-09-21,14:57
9800,2019-09-21,14:57
9200,2019-09-21,15:00
9800,2019-09-21,15:01
8600,2019-09-21,15:04
8200,2019-09-21,15:05
8200,2019-09-21,15:07
10000,2019-09-21,15:08
38500,2019-09-21,15:08
63700,2019-09-21,15:11
7800,2019-09-21,15:12
7600,2019-09-21,15:12
7200,2019-09-21,15:14
12400,2019-09-21,15:14
7700,2019-09-21,15:15
25900,2019-09-21,15:19
7300,2019-09-21,15:19
7800,2019-09-21,15:22
10200,2019-09-21,15:24
8700,2019-09-21,15:24
9800,2019-09-21,15:25
7200,2019-09-21,15:31
36600,2019-09-21,15:46
7500,2019-09-21,15:48
7200,2019-09-21,15:49
8900,2019-09-21,15:53
7800,2019-09-21,15:57
6800,2019-09-21,16:01
6600,2019-09-21,16:01
6600,2019-09-21,16:01
18300,2019-09-21,16:04
6500,2019-09-21,16:12
6500,2019-09-21,16:47
8000,2019-09-21,17:18
8100,2019-09-21,17:18
7600,2019-09-21,17:32
10500,2019-09-21,17:46
6500,2019-09-21,17:51
9200,2019-09-21,17:52
6700,2019-09-21,17:55
6700,2019-09-21,18:03
25300,2019-09-21,18:13
8000,2019-09-21,18:14
71300,2019-09-21,18:44
9100,2019-09-21,18:55
6000,2019-09-21,18:55
6000,2019-09-21,18:56
6000,2019-09-21,18:57
6000,2019-09-21,19:26
6100,2019-09-21,19:55
6000,2019-09-21,19:55
6100,2019-09-21,21:56
6000,2019-09-21,22:00
6000,2019-09-22,02:26
6600,2019-09-22,02:26
6000,2019-09-22,02:26
6800,2019-09-22,03:17
6000,2019-09-22,03:22
8000,2019-09-22,04:44
6100,2019-09-22,07:44
5900,2019-09-22,08:06
9000,2019-09-22,08:36
8100,2019-09-22,08:43
6600,2019-09-22,08:46
5800,2019-09-22,08:47
5800,2019-09-22,08:50
6400,2019-09-22,09:10
5600,2019-09-22,09:23
5500,2019-09-22,09:31
5400,2019-09-22,09:35
5400,2019-09-22,09:35
5400,2019-09-22,09:36
19800,2019-09-22,09:36
7200,2019-09-22,09:46
6300,2019-09-22,09:48
5100,2019-09-22,09:48
13900,2019-09-22,09:48
5000,2019-09-22,09:51
6000,2019-09-22,09:53
7700,2019-09-22,09:55
6200,2019-09-22,09:56
5300,2019-09-22,09:57
8800,2019-09-22,10:02
5700,2019-09-22,10:02
5400,2019-09-22,10:08
10300,2019-09-22,10:09
5500,2019-09-22,10:09
5400,2019-09-22,10:12
5600,2019-09-22,10:12
5700,2019-09-22,10:12
25400,2019-09-22,10:14
8200,2019-09-22,10:14
5500,2019-09-22,10:16
5300,2019-09-22,10:19
5400,2019-09-22,10:20
5400,2019-09-22,10:23
5500,2019-09-22,10:23
11100,2019-09-22,10:25
5200,2019-09-22,10:26
11900,2019-09-22,10:26
9700,2019-09-22,10:28
5800,2019-09-22,10:28
5100,2019-09-22,10:29
5000,2019-09-22,10:31
10600,2019-09-22,10:34
4900,2019-09-22,10:37
7100,2019-09-22,10:38
4900,2019-09-22,10:46
5000,2019-09-22,10:46
5100,2019-09-22,10:47
6400,2019-09-22,10:51
4900,2019-09-22,10:51
4900,2019-09-22,11:13
4900,2019-09-22,11:27
5200,2019-09-22,11:29
5100,2019-09-22,11:30
5300,2019-09-22,11:59
4900,2019-09-22,12:01
4900,2019-09-22,12:07
5100,2019-09-22,12:11
5400,2019-09-22,12:24
5800,2019-09-22,12:30
7800,2019-09-22,12:59
46500,2019-09-22,12:59
5600,2019-09-22,13:00
5700,2019-09-22,13:05
5400,2019-09-22,13:10
5200,2019-09-22,13:11
5100,2019-09-22,13:12
5200,2019-09-22,13:17
4800,2019-09-22,13:12
7000,2019-09-22,13:17
4900,2019-09-22,13:18
4900,2019-09-22,13:30
4700,2019-09-22,13:39
4600,2019-09-22,13:48
6600,2019-09-22,13:49
4600,2019-09-22,13:54
4600,2019-09-22,13:54
4500,2019-09-22,13:55
4600,2019-09-22,13:55
6400,2019-09-22,13:58
4500,2019-09-22,13:59
4800,2019-09-22,13:59
4500,2019-09-22,14:00
5100,2019-09-22,14:06
4400,2019-09-22,14:07
6200,2019-09-22,14:07
4300,2019-09-22,14:08
4200,2019-09-22,14:10
4300,2019-09-22,14:14
6800,2019-09-22,14:15
4200,2019-09-22,14:19
4200,2019-09-22,14:21
7200,2019-09-22,14:21
4200,2019-09-22,14:28
4200,2019-09-22,14:34
4300,2019-09-22,14:34
4500,2019-09-22,14:35
11600,2019-09-22,14:35
4500,2019-09-22,14:36
4400,2019-09-22,14:38
4500,2019-09-22,14:53
6400,2019-09-22,14:53
4500,2019-09-22,14:56
4500,2019-09-22,14:59
4700,2019-09-22,14:59
4600,2019-09-22,15:06
7100,2019-09-22,15:06
4600,2019-09-22,15:12
4600,2019-09-22,15:12
4400,2019-09-22,15:14
4500,2019-09-22,15:23
4300,2019-09-22,15:23
7100,2019-09-22,15:24
35000,2019-09-22,15:29
4400,2019-09-22,15:29
4500,2019-09-22,15:31
6300,2019-09-22,15:33
4500,2019-09-22,15:36
4600,2019-09-22,15:36
4300,2019-09-22,15:41
4500,2019-09-22,15:44
4400,2019-09-22,15:45
4500,2019-09-22,15:48
4400,2019-09-22,15:56
4400,2019-09-22,16:01
7100,2019-09-22,16:01
4600,2019-09-22,16:05
8900,2019-09-22,16:14
5300,2019-09-22,16:14
6400,2019-09-22,16:19
4500,2019-09-22,16:19
4500,2019-09-22,16:29
4700,2019-09-22,16:29
4300,2019-09-22,16:34
4800,2019-09-22,16:34
5200,2019-09-22,16:34
4800,2019-09-22,16:35
5000,2019-09-22,16:37
7200,2019-09-22,16:37
33000,2019-09-22,16:38
5100,2019-09-22,16:41
7600,2019-09-22,16:42
5000,2019-09-22,16:47
6000,2019-09-22,16:49
5900,2019-09-22,16:49
5000,2019-09-22,17:09
4900,2019-09-22,17:09
5200,2019-09-22,17:27
4900,2019-09-22,17:31
6200,2019-09-22,17:31
4900,2019-09-22,17:40
6700,2019-09-22,17:58
5000,2019-09-22,18:26
5000,2019-09-22,18:26
5000,2019-09-22,18:28
5100,2019-09-22,18:29
5200,2019-09-22,21:15
7300,2019-09-23,06:23
5000,2019-09-23,06:29
5100,2019-09-23,06:33
7300,2019-09-23,06:56
5000,2019-09-23,07:49
5100,2019-09-23,07:50
5700,2019-09-23,08:01
5000,2019-09-23,11:16
4900,2019-09-23,12:45
4700,2019-09-23,12:46
4500,2019-09-23,13:57
4600,2019-09-23,12:46
6000,2019-09-23,13:57
4400,2019-09-23,13:58
4300,2019-09-23,14:00
4400,2019-09-23,14:26
5600,2019-09-23,14:26
5000,2019-09-23,14:27
4200,2019-09-23,15:01
6400,2019-09-23,15:02
4200,2019-09-23,15:03
4200,2019-09-23,15:03
4300,2019-09-23,15:08
4600,2019-09-23,15:17
4100,2019-09-23,15:17
4100,2019-09-23,15:18
4100,2019-09-23,15:23
8100,2019-09-23,15:26
4300,2019-09-23,15:29
4200,2019-09-23,15:35
5800,2019-09-23,15:38
4200,2019-09-23,15:29
4200,2019-09-23,15:35
4000,2019-09-23,15:38
4100,2019-09-23,15:48
4100,2019-09-23,16:38
4000,2019-09-23,18:35
4600,2019-09-23,18:57
4100,2019-09-23,19:07
4300,2019-09-23,19:14
4100,2019-09-23,20:29
4300,2019-09-23,20:39
4100,2019-09-24,04:42
4100,2019-09-24,05:02
4200,2019-09-24,05:05
